Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Assessment Score,Time Spent per Day,Material Name,Material Level,IQ of Student,Original IQ,Original Assessment Score
Mitesh Nath,12,Male,India,Haryana,Kharagpur,Dentist,High,Middle,Intermediate,English Literature,1.1635197086477662,1.0931296025871082,Material_29,Medium,0.10612243272522469,101.80417446413963,89.27973443072011
Hredhaan Sahota,8,Female,India,Telangana,Junagadh,Health physicist,High,Elementary,Beginner,Reading Comprehension,-0.8011607288599997,1.215729866198384,Material_47,Basic,0.329549240517246,105.49505203158232,57.44441099353911
Udyati Chaudhuri,7,Male,India,Andhra Pradesh,Jorhat,Landscape architect,Medium,Elementary,Beginner,Math Basics,-0.19613029710538435,0.0952050161403039,Material_26,Basic,-1.0338606805825996,82.9723335505464,67.24821374768004
Orinder Brahmbhatt,18,Female,India,Telangana,Patiala,Health and safety adviser,High,High,Advanced,Physics,0.9315326962430046,0.766433726852328,Material_19,Hard,-0.8677913240797579,85.71570024236496,85.52065919785456
Aarini Dhar,7,Female,India,Rajasthan,Raiganj,Land/geomatics surveyor,High,Elementary,Beginner,Reading Comprehension,-0.7722586552921963,-1.3113739008617187,Material_34,Basic,-0.5226122513354245,91.41785258895648,57.91273492168052
Tanay Srinivasan,10,Female,India,Assam,Kalyan-Dombivli,Social researcher,Low,Elementary,Beginner,Intro to Science,0.4049551897861407,0.7423129117478622,Material_27,Basic,1.0989158869714024,118.2045300239437,76.98809333484648
Oviya Chakraborty,18,Male,India,Tamil Nadu,Bidar,"Engineer, electronics",High,High,Advanced,Advanced Writing,0.02557887147648236,-0.4588904578154073,Material_1,Hard,1.131708097839194,118.74623778352216,70.84074867399389
Advay Lad,10,Male,India,Goa,Etawah,Radiation protection practitioner,High,Elementary,Beginner,Intro to Science,-0.025341150539448364,-0.6742330064040308,Material_7,Basic,-1.0483400962587837,82.73314224205018,70.01564992543513
Wridesh Sule,13,Male,India,Madhya Pradesh,Maheshtala,"Radiographer, diagnostic",Medium,Middle,Intermediate,Earth Science,0.5649887272592086,0.8068988229582851,Material_16,Medium,-0.0836641072335415,98.66901405139086,79.58124758476312
Jai Kohli,12,Female,India,Himachal Pradesh,Hospet,Prison officer,Low,Middle,Intermediate,Earth Science,0.4705589670341226,0.1187091926867948,Material_5,Medium,-0.8461083187330917,86.0738905545286,78.0511249747602
Sneha Rana,9,Male,India,West Bengal,Bhilwara,Senior tax professional/tax inspector,High,Elementary,Beginner,Math Basics,-1.0348718574628482,1.0000175238208457,Material_9,Basic,-0.7605160578330156,87.48782363993016,53.65739849629126
Wakeeta Edwin,11,Female,India,Uttarakhand,Nizamabad,Lawyer,High,Middle,Intermediate,English Literature,-0.11720368551677564,-0.7417817754419075,Material_19,Medium,0.7430212379215886,112.32536274973914,68.52712616506608
Jason Ramesh,10,Female,India,Arunachal Pradesh,Bhatpara,"Surveyor, building control",Low,Elementary,Beginner,Reading Comprehension,-0.5936676897649152,-0.6298930226768067,Material_21,Basic,-0.17806793526392148,97.10951913401108,60.80659035077595
Raksha Mohanty,5,Female,India,Madhya Pradesh,Suryapet,"Engineer, electronics",Medium,Elementary,Beginner,Reading Comprehension,1.1617330853668402,-0.7994746414088566,Material_6,Basic,1.1248550835088056,118.6330300753185,89.25078431296924
Ojasvi Mann,9,Male,India,Tripura,Sultan Pur Majra,Brewing technologist,Medium,Elementary,Beginner,Intro to Science,-0.5699598311173025,-1.5192425579272097,Material_19,Basic,-1.6989096438769127,71.98612144765993,61.19074816781368
Daksh Kulkarni,7,Female,India,Sikkim,Gandhinagar,Immigration officer,Medium,Elementary,Beginner,Reading Comprehension,-1.141469956368703,1.0766697592486232,Material_35,Basic,-0.4533250648915914,92.5624355720102,51.93010234589983
Jagdish Contractor,7,Female,India,Madhya Pradesh,Muzaffarnagar,Professor Emeritus,Low,Elementary,Beginner,Math Basics,-0.7634284314710037,1.5634026728907922,Material_6,Basic,-1.659940909513182,72.62986169045394,58.055818257781205
Turvi Parikh,10,Female,India,Manipur,Bhusawal,"Social research officer, government",High,Elementary,Beginner,Reading Comprehension,-0.11981058091786068,-1.4968410929282185,Material_27,Basic,0.7303947897019113,112.116781358137,68.48488450750384
Zehaan Jaggi,11,Male,India,Maharashtra,Muzaffarnagar,"Scientist, physiological",Medium,Middle,Intermediate,Algebra,-0.08577380497474678,0.523372335162924,Material_42,Medium,1.0196777699246842,116.89556360409328,69.03641021632721
Joshua Hari,13,Female,India,Odisha,Baranagar,Midwife,Low,Middle,Intermediate,Earth Science,0.32120064467406106,1.3808334701146647,Material_23,Medium,-0.018012207538763494,99.75354426617606,75.63094996329679
Wakeeta Kunda,15,Female,India,Mizoram,Morena,Adult nurse,Low,High,Advanced,Advanced Writing,-0.5937626348738196,-0.32179487062134227,Material_48,Hard,-0.9802723412344482,83.85758094557121,60.80505187754995
Jagvi Halder,7,Female,India,Telangana,Eluru,Network engineer,Medium,Elementary,Beginner,Intro to Science,0.048471351594862266,-0.7513052778316893,Material_46,Basic,0.4856329344396761,108.07346153505668,71.21169424607498
Chakrika Bumb,17,Female,India,Uttar Pradesh,Raiganj,"Horticulturist, amenity",Medium,High,Advanced,Physics,-1.2087760410750183,1.224745779782536,Material_9,Hard,-0.648323233345698,89.34118216579574,50.83948682644471
Jagvi Mistry,7,Female,India,Nagaland,Katni,Multimedia specialist,High,Elementary,Beginner,Intro to Science,0.6827808058030603,1.5518217792162161,Material_40,Basic,-0.37822209103936616,93.80309189332972,81.48992893934424
Varenya Contractor,8,Male,India,Andhra Pradesh,Bidar,Artist,Medium,Elementary,Beginner,Intro to Science,0.04537101282052418,0.3126973380910524,Material_34,Basic,0.44220352890513426,107.35603366577422,71.16145692210026
Chandresh Barman,10,Male,India,Uttar Pradesh,Amravati,"Engineer, chemical",Low,Elementary,Beginner,Math Basics,0.7764282878608704,-0.2732120531220422,Material_19,Basic,-0.43349840171833387,92.88996021896992,83.00737565661792
Ishanvi Karan,9,Male,India,Tamil Nadu,Ballia,Curator,High,Elementary,Beginner,Math Basics,-0.32260076713529634,1.128733584456555,Material_24,Basic,-1.2908291946223573,78.72736700700035,65.19890932046138
Dayamai Sheth,17,Male,India,Goa,Jammu,Radio producer,High,High,Advanced,Advanced Writing,-0.8207324673010001,0.46237701665781483,Material_39,Hard,-1.0519435621522104,82.6736151353322,57.127274113870506
Anirudh Parikh,14,Female,India,Maharashtra,Jhansi,Sales executive,Low,Middle,Intermediate,Earth Science,0.07516703373673057,-0.20349268958298591,Material_18,Medium,0.8814167940149011,114.61157476908664,71.6442662100126
Yamini Dhillon,6,Female,India,Uttarakhand,North Dumdum,Garment/textile technologist,High,Elementary,Beginner,Math Basics,-2.0694783005514807,0.5787700152448755,Material_10,Basic,-0.8155127116139861,86.5793117306809,36.89282441232508
Theodore Wali,5,Male,India,Kerala,Secunderabad,Financial manager,High,Elementary,Beginner,Reading Comprehension,0.8726183497514379,-0.06841813235407597,Material_6,Basic,1.422236416820421,123.54559228279427,84.56602187371631
Raksha Jain,10,Female,India,Tamil Nadu,Vellore,Interior and spatial designer,Low,Elementary,Beginner,Math Basics,-1.3974347779949237,-0.6664904230763572,Material_7,Basic,-0.3229994624143574,94.71533677218504,47.782495066138914
Neelima Khosla,14,Male,India,Jharkhand,Rewa,"Engineer, building services",Medium,Middle,Intermediate,Algebra,0.05042983254410868,-0.006461403077011931,Material_50,Medium,0.6115285608257132,110.1531821731455,71.24342911413521
Lohit Venkatesh,7,Female,India,Chhattisgarh,Jorhat,Occupational hygienist,Low,Elementary,Beginner,Intro to Science,0.32476136086691576,-0.9185439599468761,Material_42,Basic,-3.7447773884404003,38.18960687993227,75.68864715898492
Zaid Sur,8,Female,India,Arunachal Pradesh,Tezpur,Dramatherapist,Low,Elementary,Beginner,Intro to Science,0.7218505106483125,0.12581515616734687,Material_33,Basic,1.0832317247275276,117.94543702090562,82.12300731005453
Ridhi Kata,12,Male,India,Odisha,Latur,"Engineer, structural",Medium,Middle,Intermediate,Algebra,-0.5681728312082802,-0.9581063400662377,Material_38,Medium,-1.1843171225539704,80.48688289206366,61.21970438837752
Anvi Dhar,14,Female,India,Sikkim,Tinsukia,Chartered legal executive (England and Wales),High,Middle,Intermediate,Earth Science,0.34575947408458474,-0.8007977329443484,Material_49,Medium,0.35177853059086,105.8622666415196,76.02889675535339
Teerth Dar,15,Male,India,Meghalaya,Vasai-Virar,Special effects artist,Medium,High,Advanced,Calculus,0.7005131080553212,-0.8516274284680928,Material_22,Hard,0.22810914713108205,103.8193222083876,81.77725993053723
Chasmum Mittal,6,Male,India,Kerala,Durgapur,Dramatherapist,Low,Elementary,Beginner,Reading Comprehension,-0.6780792073328366,-0.8190520253352177,Material_38,Basic,0.6654167137988929,111.04338231038584,59.43880151738841
Samar Ahuja,9,Male,India,Telangana,Shivpuri,Graphic designer,Medium,Elementary,Beginner,Intro to Science,-0.03903934802062077,0.7854014405578607,Material_18,Basic,0.9909376251202888,116.42079355840414,69.79368683210241
Faraj Agate,16,Male,India,Uttar Pradesh,Bahraich,Microbiologist,Medium,High,Advanced,Advanced Writing,0.0003479428404826275,0.7549464747453769,Material_12,Hard,-0.9944968647976666,83.62260030271159,70.43191130868352
Hemangini Hora,7,Male,India,Tamil Nadu,Agartala,Hotel manager,Low,Elementary,Beginner,Intro to Science,0.7008876058332948,-0.8090311907159901,Material_11,Basic,0.2643080546563996,104.41730656430023,81.78332822422036
Oliver Bhakta,8,Female,India,Odisha,Avadi,"Administrator, arts",High,Elementary,Beginner,Reading Comprehension,-0.22078878520851972,0.5650026908349529,Material_1,Basic,1.0797480727866677,117.88788916920258,66.84865210434684
Indrajit Dugal,12,Female,India,Goa,Tirunelveli,"Surveyor, planning and development",Medium,Middle,Intermediate,Earth Science,-1.887398934398131,-0.8471555809260634,Material_39,Medium,0.29512864186539683,104.92644427731356,39.84320524885534
Shaurya Khurana,10,Male,India,Goa,Rajkot,Geoscientist,Medium,Elementary,Beginner,Reading Comprehension,-0.6863413364476504,-1.2208922076593736,Material_29,Basic,-0.30107834606514106,95.07746053605288,59.304923484285226
Maya Kannan,6,Male,India,Telangana,Raurkela Industrial Township,Hospital doctor,Medium,Elementary,Beginner,Reading Comprehension,0.48258364760811384,1.0643187513796555,Material_49,Basic,1.2946049364686345,121.43719637280834,78.24597070539077
Aadi Parmar,7,Female,India,Telangana,Hosur,Medical illustrator,Medium,Elementary,Beginner,Reading Comprehension,0.6120219980043856,1.5523146584906014,Material_44,Basic,0.919575099641843,115.24192721265376,80.34336612470267
Vasana Dey,18,Male,India,Telangana,Ambarnath,"Psychologist, educational",High,High,Advanced,Advanced Writing,-0.41502280225519134,-1.2925463061028875,Material_33,Hard,-0.37067919689543166,93.92769600446825,63.70131952183912
Jai Balan,15,Male,India,Bihar,Nagercoil,"Psychologist, occupational",Medium,High,Advanced,Physics,0.10339570939659083,0.010679561823730133,Material_31,Hard,-0.33919534708461824,94.4477904199586,72.10167852128644
Jagrati Boase,8,Male,India,Telangana,Phagwara,Diplomatic Services operational officer,High,Elementary,Beginner,Intro to Science,0.1571752678318623,0.5660361912222344,Material_23,Basic,0.747272889021332,112.39559748935572,72.97311267638368
Aryan Raju,17,Male,India,Chhattisgarh,Nellore,"Doctor, general practice",Low,High,Advanced,Calculus,-0.04435320549213526,0.5833592007402391,Material_21,Hard,-1.0066359364522173,83.42207008119463,69.70758205492076
Yoshita Murthy,7,Female,India,Sikkim,Kirari Suleman Nagar,Leisure centre manager,Low,Elementary,Beginner,Intro to Science,-1.2143289874828394,-1.5559074735537335,Material_9,Basic,-1.846997509451711,69.5397982581469,50.74950789575074
Riya Sethi,17,Female,India,West Bengal,Panvel,Video editor,High,High,Advanced,Physics,1.112051809565736,-0.20410100328843653,Material_25,Hard,0.6089690367327539,110.1109003621516,88.44575798211909
Rehaan Uppal,15,Male,India,Arunachal Pradesh,Kamarhati,"Geologist, wellsite",High,High,Advanced,Physics,-0.08057272861875199,-1.584567996341801,Material_30,Hard,0.9332917835913214,115.46851864807344,69.12068750888508
Sai Purohit,9,Male,India,Meghalaya,Karawal Nagar,Lexicographer,Low,Elementary,Beginner,Intro to Science,0.6636890958960378,0.04257508763050566,Material_31,Basic,-1.2373249494969858,79.61122521563578,81.18057035447947
Azad Nagi,11,Male,India,Nagaland,Motihari,"Designer, interior/spatial",Low,Middle,Intermediate,Earth Science,-0.2735062106192997,0.1321289272608304,Material_12,Medium,-0.5032558703458797,91.7376084548134,65.99442855903757
Rohan Parsa,18,Female,India,Rajasthan,Mehsana,Mental health nurse,High,High,Advanced,Advanced Writing,-1.1838332894829549,-0.04992446245520278,Material_45,Hard,0.16846546633998807,102.83404418536506,51.243654623500746
Akshay Sarin,8,Female,India,Bihar,Hubli–Dharwad,Advertising account executive,Low,Elementary,Beginner,Reading Comprehension,1.3166365342713788,-0.5655984320103107,Material_46,Basic,1.0959249488696112,118.15512151090714,91.7608115434874
Tripti Sahota,7,Female,India,West Bengal,Erode,"Therapist, music",High,Elementary,Beginner,Reading Comprehension,-1.0220637579535008,-0.15542940748052955,Material_25,Basic,-0.1724777967013982,97.20186488796608,53.86493860444895
Rushil Varty,17,Female,India,Bihar,Sri Ganganagar,Theatre director,Low,High,Advanced,Calculus,-0.5618882180831779,-0.5239757425894486,Material_20,Hard,-0.7556785894021054,87.56773573235677,61.32153911309692
Sarthak Oza,8,Male,India,Uttar Pradesh,Kurnool,Proofreader,Medium,Elementary,Beginner,Reading Comprehension,-0.5735956736752126,0.5076500749767096,Material_31,Basic,-0.5666702900668603,90.69004007430628,61.13183363820979
Champak Raju,18,Male,India,Mizoram,Srikakulam,Transport planner,Medium,High,Advanced,Advanced Writing,-1.563606228519516,-0.5622031543156619,Material_41,Hard,0.5653856938961407,109.3909295404785,45.08988319273596
Amruta Lad,14,Male,India,Madhya Pradesh,Begusarai,Engineering geologist,Medium,Middle,Intermediate,Earth Science,0.5478385652844502,0.8057398680868986,Material_48,Medium,-1.0531584086270283,82.65354659635022,79.3033494884401
Chandresh Walla,5,Male,India,Rajasthan,Guwahati,Estate agent,Medium,Elementary,Beginner,Math Basics,1.419747513339374,-1.0256801047153643,Material_16,Basic,-0.19440810229113342,96.8395893233272,93.43160304010252
Vincent Sami,9,Female,India,Madhya Pradesh,Tumkur,Contracting civil engineer,Medium,Elementary,Beginner,Math Basics,1.5999849902769188,0.6190369824572497,Material_33,Basic,3.8743032972860534,164.05227423567922,96.35213823975404
Manthan Jha,13,Female,India,Karnataka,Sagar,"Designer, industrial/product",High,Middle,Intermediate,Algebra,-0.5973307754132487,1.262283468667212,Material_43,Medium,0.04279016172634851,100.75796313151145,60.74723437910418
Teerth Khanna,12,Female,India,Madhya Pradesh,Bathinda,Mental health nurse,High,Middle,Intermediate,Algebra,-0.6896079141763661,-0.719924533929529,Material_7,Medium,-0.5904271562837996,90.297590817839,59.251992454616975
Ati Kade,11,Male,India,Kerala,Uluberia,Chartered management accountant,High,Middle,Intermediate,Algebra,0.35197747495738574,1.2891358663141317,Material_11,Medium,1.0527048247339117,117.44115084547548,76.12965210728706
Ishaan Ghosh,10,Male,India,Rajasthan,Sagar,Television/film/video producer,High,Elementary,Beginner,Reading Comprehension,-0.24042497881503866,-1.5125853626029515,Material_9,Basic,-0.045246709691316035,99.30364653882324,66.53047080493327
Rajeshri Thaman,15,Male,India,Arunachal Pradesh,Aurangabad,Logistics and distribution manager,Medium,High,Advanced,Advanced Writing,-0.6415977610626342,0.5306643586782889,Material_47,Hard,0.7956468813736536,113.19470698290864,60.02994021826604
Dalaja Shenoy,14,Female,India,Uttar Pradesh,Mango,Customer service manager,Medium,Middle,Intermediate,Earth Science,-0.020706443003494193,0.4023362673760146,Material_5,Medium,-0.13721112460846047,97.784449270711,70.09074988094291
Vasana Kanda,15,Female,India,Andhra Pradesh,Mangalore,Market researcher,Medium,High,Advanced,Advanced Writing,1.1745616878518108,-0.7070370681432805,Material_20,Hard,1.2458855064229108,120.63238045464986,89.45865664760404
Quincy Peri,14,Male,India,Maharashtra,Nanded,"Lecturer, higher education",Medium,Middle,Intermediate,Algebra,0.13608428919068224,0.7959183066391103,Material_18,Medium,0.13621372469177773,102.3012646548481,72.63135830563198
Madhav Chakraborty,6,Female,India,Goa,Anantapuram,Gaffer,Low,Elementary,Beginner,Reading Comprehension,3.972166854323961,0.315428684138891,Material_3,Basic,-0.0045395503466668565,99.97610452515109,134.7905404613133
Tarak Seth,14,Female,India,Tamil Nadu,Ulhasnagar,"Surveyor, rural practice",Medium,Middle,Intermediate,Earth Science,0.014610866382232671,0.7895248025949467,Material_35,Medium,0.7423561808918784,112.31437640438388,70.66302512009165
Watika Garg,6,Female,India,Meghalaya,Guntakal,Freight forwarder,High,Elementary,Beginner,Math Basics,-0.5120597331458024,0.04013075188697363,Material_50,Basic,-0.17409480761370832,97.17515283240957,62.128950793939175
Lipika Dixit,6,Male,India,Rajasthan,Visakhapatnam,Barrister's clerk,Medium,Elementary,Beginner,Reading Comprehension,-1.1759624340270323,-0.5141782657099746,Material_5,Basic,0.29379863993744787,104.90447343894805,51.37119252960646
